regimen_id,disease_key,disease_name,ICD10,complaint_key,role,tier,default_row,product_id,drug_name,composition,BDS,sig,duration,dispense,caution,side_effect,clinical_readiness,fast_mode_allowed,evidence_status,source_status,blocked_reason,missing_requirements,next_action,old_runtime_status,source_runtime_path,row_source,issue_id,severity,issue_type,recommended_action,coverage_id,source_pack_id,final_verification_status,final_clinical_readiness,final_fast_mode_allowed,final_rx_role,source_ids,source_titles,source_urls,source_organizations,source_years,source_sections,source_snippets_short,evidence_claim_ids,disease_strategy_verified,drug_class_verified,generic_verified,product_label_verified,product_match_verified,dose_verified,pediatric_verified,antibiotic_criteria_verified,no_antibiotic_verified,red_flag_verified,exact_evidence_missing,exact_block_reason,exact_next_action,can_show_in_main_builder,can_show_in_peds_page,can_show_in_swaps,catalog_only_reason,pediatric_unlock_status,antibiotic_unlock_status,antiviral_unlock_status,clinical_readiness_refreshed,refresh_action,refresh_reason,remaining_source_gap
FRM0121,frequency_urgency_uti_adult,Lower UTI with frequency / urgency,,CI0353,RX NOW,RX1,True,BDS007591,Noflox-400 [Norfloxacin 400 mg.],Norfloxacin 400 mg.,BDS007591,1 tab PO BID,5 days,1 strip (10 tabs),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,"add accepted antibiotic/RDU guideline with criteria, dose, duration",pending_source_collection,data/core/app_seed_runtime.json:cp[352].r[0].m[0],regimen,,,,,coverage_935655afc51b,uti_outpatient_antibiotic,blocked_antibiotic_missing_criteria,blocked,false,RX NOW,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0121,frequency_urgency_uti_adult,Lower UTI with frequency / urgency,,CI0354,RX NOW,RX1,True,BDS007591,Noflox-400 [Norfloxacin 400 mg.],Norfloxacin 400 mg.,BDS007591,1 tab PO BID,5 days,1 strip (10 tabs),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,"add accepted antibiotic/RDU guideline with criteria, dose, duration",pending_source_collection,data/core/app_seed_runtime.json:cp[353].r[0].m[0],regimen,,,,,coverage_3f65d58e0fab,uti_outpatient_antibiotic,blocked_antibiotic_missing_criteria,blocked,false,RX NOW,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0121,frequency_urgency_uti_adult,Lower UTI with frequency / urgency,,CI0355,RX NOW,RX1,True,BDS007591,Noflox-400 [Norfloxacin 400 mg.],Norfloxacin 400 mg.,BDS007591,1 tab PO BID,5 days,1 strip (10 tabs),,,manual_review_required,False,pending_source_collection,pending_manual_review,product manual review; verified guideline source,product manual review; verified guideline source,"add accepted antibiotic/RDU guideline with criteria, dose, duration",pending_source_collection,data/core/app_seed_runtime.json:cp[354].r[0].m[0],regimen,,,,,coverage_1567414217db,uti_outpatient_antibiotic,blocked_antibiotic_missing_criteria,blocked,false,RX NOW,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0133,dental_abscess_support_adult,Dental abscess support,,CI0389,RX NOW,RX1,True,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,BDS001103,1 tab PO BID,5 days,1 box (10 tabs),,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; product manual review; verified guideline source,bacterial indication criteria; product manual review; verified guideline source,"add accepted antibiotic/RDU guideline with criteria, dose, duration",pending_source_collection,data/core/app_seed_runtime.json:cp[388].r[0].m[0],regimen,,,,,coverage_422e2d16cf5f,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,RX NOW,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0133,dental_abscess_support_adult,Dental abscess support,,CI0390,RX NOW,RX1,True,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,BDS001103,1 tab PO BID,5 days,1 box (10 tabs),,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; product manual review; verified guideline source,bacterial indication criteria; product manual review; verified guideline source,"add accepted antibiotic/RDU guideline with criteria, dose, duration",pending_source_collection,data/core/app_seed_runtime.json:cp[389].r[0].m[0],regimen,,,,,coverage_47d3060f5188,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,RX NOW,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0133,dental_abscess_support_adult,Dental abscess support,,CI0391,RX NOW,RX1,True,BDS001103,AMK 1000 mg [Amoxicillin 875 mg.+Clavulanic Acid 125 mg.],Amoxicillin 875 mg.+Clavulanic Acid 125 mg.,BDS001103,1 tab PO BID,5 days,1 box (10 tabs),,,blocked,False,pending_source_collection,pending_manual_review,bacterial indication criteria; product manual review; verified guideline source,bacterial indication criteria; product manual review; verified guideline source,"add accepted antibiotic/RDU guideline with criteria, dose, duration",pending_source_collection,data/core/app_seed_runtime.json:cp[390].r[0].m[0],regimen,,,,,coverage_164366943641,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,RX NOW,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0028,tinea_pruritic_rash_adult,,,,,,,BDS001491,Clotrimazole + Betamethasone Dipropionate w/w,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[0],antibiotic_audit_issue,ABX_FRM0028_RX1_BDS001491,blocker,inappropriate_antibiotic_default,remove_from_RX_NOW,coverage_25a81b7bd37b,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0031,minor_skin_infection_topical_adult,,,,,,,BDS002003,Gentamicin,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[1],antibiotic_audit_issue,ABX_FRM0031_RX1_BDS002003,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_f776019f8d45,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0033,bacterial_sinusitis_adult,,,,,,,BDS001103,Amoxicillin + Clavulanic Acid,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[2],antibiotic_audit_issue,ABX_FRM0033_RX1_BDS001103,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_bbaee53a6d38,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0034,bacterial_pharyngitis_adult,,,,,,,BDS002201,Amoxicillin,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[3],antibiotic_audit_issue,ABX_FRM0034_RX1_BDS002201,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_ece235d92061,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0058,tinea_corporis_localized_adult,,,,,,,BDS001491,Clotrimazole + Betamethasone Dipropionate w/w,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[4],antibiotic_audit_issue,ABX_FRM0058_RX1_BDS001491,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_9f60ec14f120,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0059,impetigo_localized_adult,,,,,,,BDS002003,Gentamicin,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[5],antibiotic_audit_issue,ABX_FRM0059_RX1_BDS002003,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_b6d147f8cc40,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0059,impetigo_localized_adult,,,,,,,BDS002201,Amoxicillin,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[6],antibiotic_audit_issue,ABX_FRM0059_SWAP1_BDS002201,high,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_abc783ca2c88,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0060,minor_wound_care_adult,,,,,,,BDS002003,Gentamicin,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[7],antibiotic_audit_issue,ABX_FRM0060_RX2_BDS002003,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_5a530920342d,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0074,superficial_abrasion_adult,,,,,,,BDS002003,Gentamicin,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[8],antibiotic_audit_issue,ABX_FRM0074_SWAP1_BDS002003,high,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_d87c5ede29f8,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0075,minor_cut_wound_care_adult,,,,,,,BDS002003,Gentamicin,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[9],antibiotic_audit_issue,ABX_FRM0075_SWAP1_BDS002003,high,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_45e47b1742b2,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0092,bacterial_conjunctivitis_adult,,,,,,,BDS001437,Chloramphenicol,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[10],antibiotic_audit_issue,ABX_FRM0092_RX1_BDS001437,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_27a6e4994ab5,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0092,bacterial_conjunctivitis_adult,,,,,,,BDS001847,Fusidic acid + Preservative,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[11],antibiotic_audit_issue,ABX_FRM0092_SWAP1_BDS001847,high,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_9deb9f74d845,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0092,bacterial_conjunctivitis_adult,,,,,,,BDS003721,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[12],antibiotic_audit_issue,ABX_FRM0092_SWAP2_BDS003721,high,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_3ebd8ba7ac83,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0093,bacterial_conjunctivitis_peds,,,,,,,BDS001437,Chloramphenicol,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[13],antibiotic_audit_issue,ABX_FRM0093_RX1_BDS001437,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_e3114879456d,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0093,bacterial_conjunctivitis_peds,,,,,,,BDS001847,Fusidic acid + Preservative,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[14],antibiotic_audit_issue,ABX_FRM0093_SWAP1_BDS001847,high,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_df8370bf199a,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0094,bacterial_eyelid_infection_adult,,,,,,,BDS003721,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[15],antibiotic_audit_issue,ABX_FRM0094_RX1_BDS003721,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_5360126c13b9,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0094,bacterial_eyelid_infection_adult,,,,,,,BDS001847,Fusidic acid + Preservative,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[16],antibiotic_audit_issue,ABX_FRM0094_SWAP1_BDS001847,high,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_c1ae6d5cc40c,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0095,bacterial_eyelid_infection_peds,,,,,,,BDS003721,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[17],antibiotic_audit_issue,ABX_FRM0095_RX1_BDS003721,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_53df4fac93fa,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0095,bacterial_eyelid_infection_peds,,,,,,,BDS001847,Fusidic acid + Preservative,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[18],antibiotic_audit_issue,ABX_FRM0095_SWAP1_BDS001847,high,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_1725b129f718,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0096,bacterial_sinusitis_peds,,,,,,,BDS001047,Amoxicillin + Clavulanic Acid,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[19],antibiotic_audit_issue,ABX_FRM0096_RX1_BDS001047,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_26d5c571bb7d,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0097,bacterial_pharyngitis_peds,,,,,,,BDS001046,Amoxicillin + Clavulanic Acid,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[20],antibiotic_audit_issue,ABX_FRM0097_RX1_BDS001046,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_a91474d68b27,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0098,macrolide_respiratory_bacterial_adult,,,,,,,BDS007066,Roxithromycin,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[21],antibiotic_audit_issue,ABX_FRM0098_RX1_BDS007066,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_0bfec19ac9a0,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0099,dental_infection_support_adult,,,,,,,BDS001103,Amoxicillin + Clavulanic Acid,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[22],antibiotic_audit_issue,ABX_FRM0099_RX1_BDS001103,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_4a3ec27bb9c7,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0100,infected_insect_bite_adult,,,,,,,BDS002201,Amoxicillin,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[23],antibiotic_audit_issue,ABX_FRM0100_RX1_BDS002201,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_b92f1ff2700c,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
FRM0101,infected_insect_bite_peds,,,,,,,BDS001046,Amoxicillin + Clavulanic Acid,,,,,,,,,,,,,,"add accepted antibiotic/RDU guideline with criteria, dose, duration",,data/meta/antibiotic_rdu_quality_issues.json:issues[24],antibiotic_audit_issue,ABX_FRM0101_RX1_BDS001046,blocker,antibiotic_source_gate_missing,require_antibiotic_criteria,coverage_c68910564d1f,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",true,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true
