disease_id,display_name,complaints,regimen_ids,manual_review,source_runtime_path
osteoarthritis_over16,Osteoarthritis over 16,"{""age_group"": ""adult"", ""complaint"": ""osteoarthritis"", ""complaint_group"": ""Musculoskeletal"", ""complaint_id"": ""PATCH_CI_NICE_BIGBATCH_20260516_016"", ""disease_id"": ""osteoarthritis_over16"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""osteoarthritis"", ""notes"": ""OA"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""knee oa"", ""complaint_group"": ""Musculoskeletal"", ""complaint_id"": ""PATCH_CI_NICE_BIGBATCH_20260516_017"", ""disease_id"": ""osteoarthritis_over16"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""knee oa"", ""notes"": ""knee OA"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_OA_20260516,True,data/core/opd_fast_index.json:index[158]
painful_diabetic_polyneuropathy_adult,Painful diabetic polyneuropathy,"{""age_group"": ""adult"", ""complaint"": ""diabetic neuropathy pain"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_010"", ""disease_id"": ""painful_diabetic_polyneuropathy_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""diabetic neuropathy pain"", ""notes"": ""painful DPN"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""painful diabetic neuropathy"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_011"", ""disease_id"": ""painful_diabetic_polyneuropathy_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""painful diabetic neuropathy"", ""notes"": ""painful DPN"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""burning feet diabetes"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_012"", ""disease_id"": ""painful_diabetic_polyneuropathy_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""burning feet diabetes"", ""notes"": ""neuropathic pain clue"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""diabetic foot burning pain"", ""complaint_group"": ""Neuro"", ""complaint_id"": ""PATCH_CI_AAN_NEURO_20260516_013"", ""disease_id"": ""painful_diabetic_polyneuropathy_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""diabetic foot burning pain"", ""notes"": ""painful DPN clue"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_AAN_DPN_20260516,True,data/core/opd_fast_index.json:index[159]
penicillin_allergy_resp_support_adult,penicillin_allergy_resp_support_adult,"{""complaint"": ""penicillin allergy respiratory antibiotic"", ""complaint_id"": ""CI0326"", ""disease_id"": ""penicillin_allergy_resp_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""roxi respiratory support"", ""complaint_id"": ""CI0327"", ""disease_id"": ""penicillin_allergy_resp_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""penicillin allergy sore throat antibiotic"", ""complaint_id"": ""CI0328"", ""disease_id"": ""penicillin_allergy_resp_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0112,True,data/core/opd_fast_index.json:index[160]
peptic_ulcer_nsaid_gate,Peptic ulcer disease with NSAID use,"{""age_group"": ""adult"", ""complaint"": ""peptic ulcer nsaid"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_013"", ""disease_id"": ""peptic_ulcer_nsaid_gate"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""peptic ulcer nsaid"", ""notes"": ""NSAID ulcer gate"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_PUD_NSAID_20260516,True,data/core/opd_fast_index.json:index[161]
pityriasis_versicolor_adult,pityriasis_versicolor_adult,"{""complaint"": ""pityriasis versicolor"", ""complaint_id"": ""CI0368"", ""disease_id"": ""pityriasis_versicolor_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""versicolor"", ""complaint_id"": ""CI0369"", ""disease_id"": ""pityriasis_versicolor_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""superficial fungal patch"", ""complaint_id"": ""CI0370"", ""disease_id"": ""pityriasis_versicolor_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0126,True,data/core/opd_fast_index.json:index[162]
post_uri_cough_peds,post_uri_cough_peds,"{""complaint"": ""post uri cough child"", ""complaint_id"": ""CI0254"", ""disease_id"": ""post_uri_cough_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""residual cough child"", ""complaint_id"": ""CI0255"", ""disease_id"": ""post_uri_cough_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""cough after cold child"", ""complaint_id"": ""CI0256"", ""disease_id"": ""post_uri_cough_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0088,True,data/core/opd_fast_index.json:index[163]
post_viral_cough_adult,post_viral_cough_adult,"{""complaint"": ""post viral cough"", ""complaint_id"": ""CI0125"", ""disease_id"": ""post_viral_cough_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""residual cough after cold"", ""complaint_id"": ""CI0126"", ""disease_id"": ""post_viral_cough_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""cough after uri"", ""complaint_id"": ""CI0127"", ""disease_id"": ""post_viral_cough_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0045,True,data/core/opd_fast_index.json:index[164]
postnasal_drip_cough_adult,postnasal_drip_cough_adult,"{""complaint"": ""postnasal drip cough"", ""complaint_id"": ""CI0122"", ""disease_id"": ""postnasal_drip_cough_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""throat clearing cough"", ""complaint_id"": ""CI0123"", ""disease_id"": ""postnasal_drip_cough_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""cough from post nasal drip"", ""complaint_id"": ""CI0124"", ""disease_id"": ""postnasal_drip_cough_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0044,True,data/core/opd_fast_index.json:index[165]
premature_ovarian_insufficiency_review,Premature ovarian insufficiency review,"{""age_group"": ""adult_under40"", ""complaint"": ""premature ovarian insufficiency"", ""complaint_group"": ""Gyn/Endocrine"", ""complaint_id"": ""PATCH_CI_NICE_MENO_OB_20260516_010"", ""disease_id"": ""premature_ovarian_insufficiency_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""premature ovarian insufficiency"", ""notes"": ""POI review"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult_under40"", ""complaint"": ""amenorrhea under 40 hot flush"", ""complaint_group"": ""Gyn/Endocrine"", ""complaint_id"": ""PATCH_CI_NICE_MENO_OB_20260516_012"", ""disease_id"": ""premature_ovarian_insufficiency_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""amenorrhea under 40 hot flush"", ""notes"": ""suspected POI"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""early menopause"", ""complaint_group"": ""Gyn/Endocrine"", ""complaint_id"": ""PATCH_CI_NICE_MENO_OB_20260516_011"", ""disease_id"": ""premature_ovarian_insufficiency_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""early menopause"", ""notes"": ""age-based diagnosis gate"", ""priority"": 2, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_POI_20260516,True,data/core/opd_fast_index.json:index[166]
pruritus_localized_adult,pruritus_localized_adult,"{""complaint"": ""localized pruritus"", ""complaint_id"": ""CI0161"", ""disease_id"": ""pruritus_localized_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""local itch"", ""complaint_id"": ""CI0162"", ""disease_id"": ""pruritus_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itch without rash"", ""complaint_id"": ""CI0163"", ""disease_id"": ""pruritus_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0057,True,data/core/opd_fast_index.json:index[167]
psoriasis_mild_topical_adult,Mild plaque psoriasis trunk/limbs,"{""age_group"": ""adult"", ""complaint"": ""psoriasis"", ""complaint_group"": ""Derm"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_052"", ""disease_id"": ""psoriasis_mild_topical_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""psoriasis"", ""notes"": ""mild plaque default"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""scaly plaque elbow knee"", ""complaint_group"": ""Derm"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_053"", ""disease_id"": ""psoriasis_mild_topical_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""scaly plaque elbow knee"", ""notes"": ""plaque psoriasis"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_PSORIASIS_MILD_20260516,True,data/core/opd_fast_index.json:index[168]
pterygium,pterygium,"{""complaint"": ""pterygium"", ""complaint_id"": ""CMP_PTERYGIUM"", ""disease_id"": ""pterygium"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[169]
ra_symptom_control_review,Rheumatoid arthritis symptom control,"{""age_group"": ""adult"", ""complaint"": ""ra pain"", ""complaint_group"": ""Rheum"", ""complaint_id"": ""PATCH_CI_NICE_MORE_20260516_011"", ""disease_id"": ""ra_symptom_control_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""ra pain"", ""notes"": ""known RA symptom control"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_RA_SYMPTOM_20260516,True,data/core/opd_fast_index.json:index[170]
red_eye,red eye,"{""complaint"": ""red eye"", ""complaint_id"": ""CMP_RED_EYE"", ""disease_id"": ""red_eye"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[171]
renal_ureteric_stone_acute_adult,Acute renal or ureteric stone / renal colic,"{""age_group"": ""adult"", ""complaint"": ""renal colic"", ""complaint_group"": ""Uro/Renal"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_038"", ""disease_id"": ""renal_ureteric_stone_acute_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""renal colic"", ""notes"": ""stone pain"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""ureteric stone"", ""complaint_group"": ""Uro/Renal"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_039"", ""disease_id"": ""renal_ureteric_stone_acute_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""ureteric stone"", ""notes"": ""stone"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_RENAL_STONE_ACUTE_20260516,True,data/core/opd_fast_index.json:index[172]
sciatica_over16,Sciatica over 16,"{""age_group"": ""adult"", ""complaint"": ""sciatica"", ""complaint_group"": ""Musculoskeletal/Neuro"", ""complaint_id"": ""PATCH_CI_NICE_MORE_20260516_007"", ""disease_id"": ""sciatica_over16"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""sciatica"", ""notes"": ""radicular leg pain"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""radiating leg pain"", ""complaint_group"": ""Musculoskeletal/Neuro"", ""complaint_id"": ""PATCH_CI_NICE_MORE_20260516_008"", ""disease_id"": ""sciatica_over16"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""radiating leg pain"", ""notes"": ""cauda equina gate"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_SCIATICA_20260516,True,data/core/opd_fast_index.json:index[173]
screen_related_dry_eye_adult,screen_related_dry_eye_adult,"{""complaint"": ""screen related dry eye"", ""complaint_id"": ""CI0173"", ""disease_id"": ""screen_related_dry_eye_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""computer eye dryness"", ""complaint_id"": ""CI0174"", ""disease_id"": ""screen_related_dry_eye_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""dry eye from screen"", ""complaint_id"": ""CI0175"", ""disease_id"": ""screen_related_dry_eye_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0061,True,data/core/opd_fast_index.json:index[174]
secondary_infected_eczema,Secondary bacterial infection of eczema,"{""age_group"": ""adult_or_peds"", ""complaint"": ""infected eczema"", ""complaint_group"": ""Derm/ID"", ""complaint_id"": ""PATCH_CI_NICE_MORE_20260516_003"", ""disease_id"": ""secondary_infected_eczema"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""infected eczema"", ""notes"": ""NG190 antibiotic gate"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult_or_peds"", ""complaint"": ""eczema weeping crust"", ""complaint_group"": ""Derm/ID"", ""complaint_id"": ""PATCH_CI_NICE_MORE_20260516_004"", ""disease_id"": ""secondary_infected_eczema"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""eczema weeping crust"", ""notes"": ""not always bacterial"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_INFECTED_ECZEMA_20260516,True,data/core/opd_fast_index.json:index[175]
sore_throat,sore throat,"{""complaint"": ""sore throat"", ""complaint_id"": ""CMP_SORE_THROAT"", ""disease_id"": ""sore_throat"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[176]
sore_throat_adult,sore_throat_adult,"{""complaint"": ""sore throat"", ""complaint_id"": ""CI0008"", ""disease_id"": ""sore_throat_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""throat pain"", ""complaint_id"": ""CI0019"", ""disease_id"": ""sore_throat_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}",FRM0006,True,data/core/opd_fast_index.json:index[177]
sprain_strain_mild_adult,sprain_strain_mild_adult,"{""complaint"": ""sprain"", ""complaint_id"": ""CI0149"", ""disease_id"": ""sprain_strain_mild_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mild strain"", ""complaint_id"": ""CI0150"", ""disease_id"": ""sprain_strain_mild_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""ankle sprain mild"", ""complaint_id"": ""CI0151"", ""disease_id"": ""sprain_strain_mild_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0053,True,data/core/opd_fast_index.json:index[178]
superficial_abrasion_adult,superficial_abrasion_adult,"{""complaint"": ""abrasion"", ""complaint_id"": ""CI0212"", ""disease_id"": ""superficial_abrasion_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""superficial abrasion"", ""complaint_id"": ""CI0213"", ""disease_id"": ""superficial_abrasion_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""scrape wound"", ""complaint_id"": ""CI0214"", ""disease_id"": ""superficial_abrasion_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0074,True,data/core/opd_fast_index.json:index[179]
suspected_acute_respiratory_infection_over16,Suspected acute respiratory infection in adult,"{""age_group"": ""adult"", ""complaint"": ""acute respiratory infection adult"", ""complaint_group"": ""ENT/Resp"", ""complaint_id"": ""PATCH_CI_NICE_BATCH_20260516_001"", ""disease_id"": ""suspected_acute_respiratory_infection_over16"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""acute respiratory infection adult"", ""notes"": ""NICE NG237 ARI triage"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""ari over 16"", ""complaint_group"": ""ENT/Resp"", ""complaint_id"": ""PATCH_CI_NICE_BATCH_20260516_002"", ""disease_id"": ""suspected_acute_respiratory_infection_over16"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""ari over 16"", ""notes"": ""NICE NG237"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""remote uri antibiotic"", ""complaint_group"": ""ENT/Resp"", ""complaint_id"": ""PATCH_CI_NICE_BATCH_20260516_003"", ""disease_id"": ""suspected_acute_respiratory_infection_over16"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""remote uri antibiotic"", ""notes"": ""remote antimicrobial gate"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_ARI_OVER16_20260516,True,data/core/opd_fast_index.json:index[180]
tension_headache_adult,tension_headache_adult,"{""complaint"": ""tension headache"", ""complaint_id"": ""CI0053"", ""disease_id"": ""tension_headache_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tight headache"", ""complaint_id"": ""CI0054"", ""disease_id"": ""tension_headache_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""stress headache"", ""complaint_id"": ""CI0055"", ""disease_id"": ""tension_headache_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0021,True,data/core/opd_fast_index.json:index[181]
thyrotoxicosis_adult_review,Thyrotoxicosis adult review,"{""age_group"": ""adult"", ""complaint"": ""hyperthyroid"", ""complaint_group"": ""Endocrine"", ""complaint_id"": ""PATCH_CI_NICE_BIGBATCH_20260516_011"", ""disease_id"": ""thyrotoxicosis_adult_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""hyperthyroid"", ""notes"": ""thyrotoxicosis"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_THYROTOX_20260516,True,data/core/opd_fast_index.json:index[182]
tinea,tinea,"{""complaint"": ""tinea"", ""complaint_id"": ""CMP_TINEA"", ""disease_id"": ""tinea"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[183]
tinea_corporis_clotrimazole_adult,tinea_corporis_clotrimazole_adult,"{""complaint"": ""tinea corporis clotrimazole"", ""complaint_id"": ""CI0362"", ""disease_id"": ""tinea_corporis_clotrimazole_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""body fungal rash clotrimazole"", ""complaint_id"": ""CI0363"", ""disease_id"": ""tinea_corporis_clotrimazole_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""ringworm clotrimazole"", ""complaint_id"": ""CI0364"", ""disease_id"": ""tinea_corporis_clotrimazole_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0124,True,data/core/opd_fast_index.json:index[184]
tinea_corporis_localized_adult,tinea_corporis_localized_adult,"{""complaint"": ""tinea corporis"", ""complaint_id"": ""CI0164"", ""disease_id"": ""tinea_corporis_localized_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""ringworm"", ""complaint_id"": ""CI0165"", ""disease_id"": ""tinea_corporis_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""fungal body rash"", ""complaint_id"": ""CI0166"", ""disease_id"": ""tinea_corporis_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0058,True,data/core/opd_fast_index.json:index[185]
tinea_cruris_adult,tinea_cruris_adult,"{""complaint"": ""tinea cruris"", ""complaint_id"": ""CI0356"", ""disease_id"": ""tinea_cruris_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""groin fungal rash"", ""complaint_id"": ""CI0357"", ""disease_id"": ""tinea_cruris_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""jock itch"", ""complaint_id"": ""CI0358"", ""disease_id"": ""tinea_cruris_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0122,True,data/core/opd_fast_index.json:index[186]
tinea_pedis_adult,tinea_pedis_adult,"{""complaint"": ""tinea pedis"", ""complaint_id"": ""CI0359"", ""disease_id"": ""tinea_pedis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""fungal foot rash"", ""complaint_id"": ""CI0360"", ""disease_id"": ""tinea_pedis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""athletes foot"", ""complaint_id"": ""CI0361"", ""disease_id"": ""tinea_pedis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0123,True,data/core/opd_fast_index.json:index[187]
tinea_pruritic_rash_adult,tinea_pruritic_rash_adult,"{""complaint"": ""fungal rash"", ""complaint_id"": ""CI0074"", ""disease_id"": ""tinea_pruritic_rash_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tinea"", ""complaint_id"": ""CI0075"", ""disease_id"": ""tinea_pruritic_rash_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""ringworm"", ""complaint_id"": ""CI0076"", ""disease_id"": ""tinea_pruritic_rash_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0028,True,data/core/opd_fast_index.json:index[188]
tonsillar_inflammation_support_adult,tonsillar_inflammation_support_adult,"{""complaint"": ""tonsil irritation"", ""complaint_id"": ""CI0185"", ""disease_id"": ""tonsillar_inflammation_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tonsil pain mild"", ""complaint_id"": ""CI0186"", ""disease_id"": ""tonsillar_inflammation_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tonsillar inflammation"", ""complaint_id"": ""CI0187"", ""disease_id"": ""tonsillar_inflammation_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0065,True,data/core/opd_fast_index.json:index[189]
topical_eye_antibiotic_support_adult,topical_eye_antibiotic_support_adult,"{""complaint"": ""topical eye antibiotic"", ""complaint_id"": ""CI0314"", ""disease_id"": ""topical_eye_antibiotic_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""eye antibiotic support"", ""complaint_id"": ""CI0315"", ""disease_id"": ""topical_eye_antibiotic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bacterial eye drop option"", ""complaint_id"": ""CI0316"", ""disease_id"": ""topical_eye_antibiotic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0108,True,data/core/opd_fast_index.json:index[190]
topical_fusidic_support_adult,topical_fusidic_support_adult,"{""complaint"": ""fusidic acid support"", ""complaint_id"": ""CI0335"", ""disease_id"": ""topical_fusidic_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""fucidin support"", ""complaint_id"": ""CI0336"", ""disease_id"": ""topical_fusidic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""topical fusidic"", ""complaint_id"": ""CI0337"", ""disease_id"": ""topical_fusidic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0115,True,data/core/opd_fast_index.json:index[191]
